id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1173169881335729593,321 - East FLL Studio! 5 minutes to Beach!,581906278,Michael,,Fort Lauderdale,26.16605,-80.11616,Entire home/apt,135,1,15,2024-12-09,2.69,18,125,15,
1173170346222380436,323 - Cozy Studio getaway-5 minutes to the beach!,581906278,Michael,,Fort Lauderdale,26.16484,-80.11633,Entire home/apt,143,1,44,2024-12-10,7.81,18,96,44,
1173206466301291472,Modern Hollywood Oasis,106807953,Sharess,,Hollywood,26.02281,-80.17342,Entire home/apt,192,3,0,,,1,21,0,
1173207021524347486,Heated Pool & Hot Tub! BBQ +Close To Beach!,368795483,Brandon,,Wilton Manors,26.16245,-80.14444,Entire home/apt,589,4,13,2024-12-08,2.00,74,255,13,
1173513658877233738,Sweet Charming 2B Villa Pool 5m Beach Free Pk WIFI,896095,Pmi Matching Property,,Fort Lauderdale,26.15249,-80.1243,Entire home/apt,253,1,6,2024-10-25,1.01,15,101,6,
1173747794600084918,Chic 4BR Oasis w/ Pool & Cabana-Steps to Wilton Dr,15358018,Le Chateau Properties,,Wilton Manors,26.15992,-80.12527,Entire home/apt,504,1,3,2024-12-14,0.69,42,349,3,
1173878006062744783,"Cozy APT, Short Drive to Beach",582091325,Christopher,,Fort Lauderdale,26.14151,-80.12741,Entire home/apt,83,1,12,2024-12-10,1.93,2,107,12,
1173896472585433492,Luxury 2BR/2BA w/ Resort Amenities + Beach Access,495375032,HomeStakes,,Fort Lauderdale,26.12858,-80.10395,Entire home/apt,450,1,6,2024-12-01,1.75,6,316,6,
1173921051467101499,Modern Waterside Heaven,443675855,Nataliia,,Oakland Park,26.16976,-80.12373,Entire home/apt,351,3,2,2024-07-16,0.35,1,117,2,
1173925285887240492,Private Pool+Walk To Beach! Pool Table & BBQ!,368795483,Brandon,,Pompano Beach,26.22141,-80.09466,Entire home/apt,875,4,9,2024-12-10,1.85,74,36,9,
1173934224532716545,Ritz-Carlton Luxury 2BR - Beachfront Resort Access,495375032,HomeStakes,,Fort Lauderdale,26.12302,-80.10478,Entire home/apt,589,1,5,2024-12-09,0.99,6,283,5,
1173960342603613994,Descansó agradablemente y relajado,582118103,Josue Orlando,,Dania Beach,26.0493655,-80.1407491,Private room,,1,0,,,2,364,0,
1173980733655535760,Waterfront Villa - 2/2,53089798,Jaclyn,,Fort Lauderdale,26.2,-80.10987,Entire home/apt,239,2,4,2024-07-23,0.62,4,25,4,
1173992582070084509,Beautiful 1/1 in Central Fort Lauderdale,54647101,Arnold,,Fort Lauderdale,26.13391,-80.16308,Entire home/apt,88,4,4,2024-12-15,0.81,1,347,4,
1174023244383089183,Cozy Condo 2,577366538,Evandro,,Deerfield Beach,26.31663,-80.10503,Entire home/apt,75,1,2,2024-10-21,0.37,3,355,2,
1174028007867105466,Givenchy Villa Waterfront,118395230,Iana,,Fort Lauderdale,26.092383499039894,-80.19612853445123,Entire home/apt,586,3,0,,,1,344,0,
1174033177976232876,3Bed/1Bath Home 1 Month Deposit,109841968,Gladys,,Fort Lauderdale,26.10272,-80.14543,Entire home/apt,3500,1,0,,,1,269,0,
1174039165702771301,Modern Studio | Close to Beach | Pool | Laundry,541867025,Dream,,Fort Lauderdale,26.1395085,-80.1271374,Entire home/apt,148,1,8,2024-12-24,1.44,1,110,8,
1174050851591148557,W1409 Ocean View Beachfront Resort Private Condo,53434844,Luxury Vacation Stays,,Fort Lauderdale,26.1283576,-80.1047797,Entire home/apt,813,1,5,2024-10-29,1.19,8,361,5,
1174087046094183274,Charming retreat with private patio & free parking,157848522,Patrizia,,Fort Lauderdale,26.11376,-80.15088,Entire home/apt,154,1,8,2024-12-22,1.21,27,303,8,
1174531810059406118,"Fly- Snooze-Cruise,  FLL. Pre/Post Cruise Room",236390729,Ronald,,Fort Lauderdale,26.09894,-80.13804,Private room,79,1,2,2024-12-08,1.50,3,340,2,
1174556757727525914,"Fly-Snooze-Cruise, FLL. Pre/Post Cruise Room",236390729,Ronald,,Fort Lauderdale,26.10058,-80.1368,Private room,79,1,1,2024-12-15,1,3,330,1,
1174568673211827488,Iconic Ocean View: in this Stunning Condo,336050921,Enviro,,Hollywood,25.9867303,-80.1186786,Entire home/apt,309,2,10,2024-12-19,2.13,24,347,10,
1174649525579478240,*NEW* Luxury Boho 4BR Retreat W/Pool+BBQ,265955,Justin,,Fort Lauderdale,26.19622,-80.1284,Entire home/apt,607,3,0,,,4,358,0,
1174662422731147231,Victoria Park Studio Bungalow,120599081,Andrew,,Fort Lauderdale,26.13018,-80.13591,Entire home/apt,92,1,2,2024-06-16,0.30,2,269,2,
1174684627179909612,Comodidad y tranquilidad,582118103,Josue Orlando,,Dania Beach,26.04889,-80.14149,Private room,111,1,1,2024-10-20,0.43,2,269,1,
1174739311818432000,Waterside apartment,370011923,Van Buren Holdings Inc,,Hollywood,26.0106375,-80.11727549999999,Entire home/apt,104,2,3,2024-10-11,0.73,1,188,3,
1174803605638914654,Home w/coffee station by PMI unit 5140,142685685,Fernando,,Fort Lauderdale,26.19114,-80.12164,Entire home/apt,131,2,5,2024-09-14,0.79,8,308,5,
1174822283287369747,Ocean front,35664171,Ihab,,Hollywood,25.99818802525808,-80.11754136071318,Entire home/apt,299,90,0,,,2,358,0,
1175004702791518796,Cozy Condo 3,577366538,Evandro,,Deerfield Beach,26.31614,-80.10363,Entire home/apt,72,1,2,2024-08-24,0.40,3,303,2,
1175008180671204585,Entire Hallandale beach apt,582372606,Ciara,,Hallandale Beach,25.9898,-80.14467,Entire home/apt,216,1,11,2024-10-20,1.91,1,169,11,
1175031623261851497,"Well-stocked kitchen, comfy beds, welcome home!",136597130,Melanie,,Coral Springs,26.26838,-80.28217,Entire home/apt,105,30,4,2024-12-05,0.77,1,197,4,
1175264399198228366,Atlantique chic,582429507,Jean-Francois,,Fort Lauderdale,26.16663,-80.09948,Entire home/apt,2950,3,14,2024-12-22,2.84,1,192,14,
1175374914963662393,Miramar Retreat: Near It All!,162435488,Raymond,,Miramar,25.975473094639636,-80.21638779836074,Entire home/apt,78,3,7,2024-12-23,2.02,1,297,7,
1175460842497904681,Surfari Pompano! Heated Pool Home 9 mins to Beach,582504770,Keri,,Pompano Beach,26.27045,-80.1049,Entire home/apt,376,2,14,2024-12-09,2.16,1,345,14,
1176056172606710512,Cozy 2BD/2BA Lake Ridge Apt with Pool,435871016,Mariano,,Fort Lauderdale,26.14004,-80.12277,Entire home/apt,209,1,49,2024-12-11,7.62,22,302,49,
1176072002818304528,Casa Mar 3/2 for 6-Beach-Boardwalk 1/2 Block,17469794,Valerie,,Hollywood,26.020798,-80.11586,Entire home/apt,285,1,2,2024-09-04,0.40,34,331,2,
1176076820734399548,Boutique Bahia Villas Bungalow,450233321,Cory,,Fort Lauderdale,26.15165,-80.13193,Entire home/apt,128,1,3,2024-07-06,0.46,1,257,3,
1176090762026281549,Quality in Oakland Park,582674577,Camomi,,Oakland Park,26.17791,-80.15988,Entire home/apt,175,2,0,,,1,82,0,
1176092390453287177,Shoreline Hideaway,364556383,Andy And Bri,,Pompano Beach,26.22751876041328,-80.09186047301635,Entire home/apt,266,1,13,2024-11-04,2.14,3,358,13,
1176097768663124222,40% Off! Modern Retreat Near Fort Lauderdale Beach,120990979,Garrett And Vianca,,Oakland Park,26.19802,-80.13568,Entire home/apt,224,1,11,2024-11-29,1.75,5,113,11,
1176101025613036009,2500 | Waterfront| 10 people| theater room| WiFi,494880968,Esteffany,,Fort Lauderdale,26.1582341,-80.10924729999999,Entire home/apt,1492,1,17,2024-12-08,3.09,1,79,17,
1176123226582770721,Mod PoolsideSuite| Kitchen| Parking| 6min to Beach,211928582,Sandalwood,,Hollywood,26.01714,-80.14618,Entire home/apt,107,4,18,2024-11-14,2.90,10,17,18,
1176132606806979658,Waterside Bliss Escape,114665005,Carole,,Fort Lauderdale,26.19877,-80.12862,Entire home/apt,1030,3,0,,,15,329,0,
1176172066203526424,2BR oceanfront condo with rooftop pools & beach,146029263,Vacasa Florida,,Fort Lauderdale,26.12813,-80.10298,Entire home/apt,444,2,1,2024-10-20,0.44,44,355,1,
1176173307594839897,Near The Beach on Hollywood Blvd Great Suite D6,5260661,Yoni,,Hollywood,26.01496,-80.14778,Entire home/apt,103,1,20,2024-12-04,3.09,46,88,20,
1176178059151194697,Private: Heated Spa-Pool Retreat - Fort Lauderdale,30542696,Albert,,Fort Lauderdale,26.14932,-80.15043,Entire home/apt,316,3,19,2024-12-09,3.35,1,33,19,
1176318059367299594,Cute Little  Place,329037232,Eduardo,,Hollywood,26.0081838,-80.13758229999999,Entire home/apt,75,28,0,,,1,89,0,
1176375892864402146,Boho Beachy Bliss in Hollywood!,48265939,Javi,,Hollywood,25.99857,-80.20262,Entire home/apt,101,30,2,2024-10-25,0.48,1,64,2,
1176752433654336770,Waterfront - Luxury Villa w/ Heated Saltwater Pool,128714318,Bailea,,Wilton Manors,26.1562182,-80.1270128,Entire home/apt,923,2,13,2024-11-04,2.09,1,265,13,
1176757521831505209,High Floor 3BR|2.5BA| Resort Fees & Parking Incl.,110354593,Stay Sol,,Hollywood,25.9870728,-80.120294,Entire home/apt,430,4,5,2024-12-17,2.46,91,311,5,
1176799541960109526,7000SF Beach Mansion Beach/Pool/GameRoom/,388067378,Kfe Management,,Fort Lauderdale,26.16134,-80.10057,Entire home/apt,1779,20,9,2024-10-20,1.42,20,317,9,
1176834272313399651,"Amazing Studio, Spectacular Amenities, Bay View",110354593,Stay Sol,,Hallandale Beach,25.98601429999999,-80.1228132,Entire home/apt,111,4,1,2024-11-17,0.75,91,237,1,
1176859450940056247,Luxurious beach home. 1 min walk North beach,582900387,Luis,,Hollywood,26.04859824172443,-80.1141889232788,Entire home/apt,,3,0,,,1,177,0,
1176860491684656839,Stunning PanoramicViews,13614483,Matan,,Hollywood,25.98681,-80.11865,Entire home/apt,520,2,0,,,1,339,0,
1176862354041487168,Casa Deerfield,582901606,Wilson G,,Deerfield Beach,26.2870862,-80.1199738,Entire home/apt,108,1,0,,,1,363,0,
1176908913084504236,Modern intracoastal paradise,458293957,HōMZ,,Pompano Beach,26.2119402,-80.1014984,Entire home/apt,885,2,8,2024-11-30,1.26,19,241,8,
1176919787188564066,"Stunning Views, Waterfront Condo",15107254,Denise,,Pompano Beach,26.252945176342994,-80.08895353068846,Entire home/apt,118,30,0,,,1,131,0,
1177096042032582566,6 Bedroom Hollywood Pool Home,490481058,Simon,,Hollywood,26.02321529829388,-80.22040599985692,Entire home/apt,793,3,2,2024-10-29,0.59,1,342,2,
1177365012959382080,Ideal Boca Getaway | Pool | BBQ | Free Parking,512495201,Ben,,Deerfield Beach,26.32285,-80.09572,Entire home/apt,166,1,6,2024-12-20,0.95,9,357,6,"000030442, 2024163631"
1177485927186358854,Beachfront Next to Marriott in Hollywood Beach,5260661,Yoni,,Hollywood,26.02923,-80.11496,Entire home/apt,169,1,27,2024-12-16,4.20,46,0,27,
1177507061505876293,2 BDR Stunning Ocean View in Hyde Beach House,7624914,Laure,,Hollywood,25.9870728,-80.120294,Entire home/apt,414,3,1,2024-07-28,0.20,40,317,1,
1177566973141948202,Escape to Newly Remodeled Home in Fort Lauderdale,327859472,Stay Today,,Fort Lauderdale,26.14688,-80.12408,Entire home/apt,322,2,10,2024-12-16,2.03,58,159,10,
1177585950886732420,Private Poolside Serenity Retreat,232283204,Eduardo,,Tamarac,26.22461,-80.24582,Entire home/apt,363,2,9,2024-12-09,1.40,5,57,9,
1177591073478059327,Beautiful Condo on the Beach!,340685395,Tamara,,Hollywood,25.98997,-80.11804,Entire home/apt,115,30,0,,,2,253,0,
1177609564434426270,Tiffany House: Luxe Beach Stay!,170645208,Diego,,Fort Lauderdale,26.1279,-80.10753,Entire home/apt,428,2,13,2024-12-07,2.79,2,171,13,
1177616061649336689,Waterfront Vintage Home Oasis: Room 1,63781815,Johann,,Margate,26.2555116,-80.2169091,Private room,55,2,2,2024-08-28,0.43,2,162,2,
1177643219350138391,Beautiful beach apartment | Sian Residences,358439356,Hospedanos,,Hollywood,25.98736,-80.11863,Entire home/apt,270,3,3,2024-08-17,0.49,10,319,3,
1177694832296934518,Walk To The Beach! 2BR Near Everything,250517250,Axel,,Fort Lauderdale,26.17074,-80.09937,Entire home/apt,184,2,15,2024-12-16,2.76,1,141,15,
1177729168547885499,Cozy Room,212828919,Carmen,,Miramar,25.9916018,-80.350709,Private room,70,3,2,2024-11-23,0.65,1,86,2,
1177754410772729054,Welcome to the jungle!,58794983,Andrew,,Fort Lauderdale,26.14417,-80.15027,Entire home/apt,250,1,11,2024-12-11,1.98,1,341,11,
1177781807917043908,Master Suite Near Fort Lauderdale Airport & Guitar,85151547,Ilya,,Hollywood,25.9964,-80.19296,Private room,,30,2,2024-07-13,0.31,2,0,2,
1178194384458000951,Comfortable Room Near Fort Lauderdale Airport FLL,85151547,Ilya,,Hollywood,25.99809,-80.19295,Private room,,30,3,2024-07-15,0.48,2,0,3,
1178304170203704667,Beach Haven by AvantStay | Pool + Ocean Views,449881373,AvantStay,,Fort Lauderdale,26.1472173,-80.10188060000002,Entire home/apt,1921,2,6,2024-11-28,1.12,8,333,6,
1178348230455899748,Large Pool Retreat w/Arcade|King Bed\WiFi|Discount,574517666,Melvina,,Deerfield Beach,26.29718,-80.08122,Entire home/apt,494,2,24,2024-12-09,4.16,1,159,24,
1178378744615241799,Waterfront & Luxurious Paradise,14864001,Larissa,,Hollywood,26.02053,-80.12984,Entire home/apt,832,3,0,,,1,300,0,
1178386470969345662,The Springs - 4 bed/2 bath Large Heated Pool,822919,Emanuele,,Coral Springs,26.29109,-80.21678,Entire home/apt,395,2,11,2024-11-28,1.74,6,347,11,
1178477976048016240,Miramar Amazing,437849941,Mario Ernesto,,Miramar,25.98095,-80.2988,Private room,90,1,7,2024-12-16,1.12,1,239,7,
1178565118717150055,Ft. Lauderdale - Modern Oasis - Pool & Outdoor BBQ,450069450,Didier,,Dania Beach,26.06676,-80.18605,Entire home/apt,1869,3,13,2024-12-15,2.04,1,253,13,
1178583435169365635,"NEW! Free parking, wi-fi, close to downtown.",157848522,Patrizia,,Fort Lauderdale,26.11149,-80.14972,Entire home/apt,100,1,13,2024-12-23,2.22,27,177,13,
1178611131149498247,Lucea by the Sea 3 : Luxurious Apartment Getaway!,562692871,Abigail,,Oakland Park,26.17205,-80.13834,Entire home/apt,159,1,2,2024-08-06,0.31,2,53,2,
1178902855541896389,Apt BeachWalk Studio 2 camas,317555784,Victoria BW,,Hollywood,25.98682,-80.12215,Entire home/apt,131,1,3,2024-11-17,0.52,71,173,3,
1178927939171112610,Hermoso estudio en Beachwalk 2QB,317555784,Victoria BW,,Hollywood,25.98659,-80.12209,Entire home/apt,142,1,7,2024-12-08,1.23,71,174,7,
1178928341252313398,Independent room with bathroom,426582043,Maria Nieves,,Deerfield Beach,26.28754846953394,-80.11626869335478,Private room,70,1,1,2024-12-10,1,2,364,1,
1178932841928172549,Apt BeachWalk Studio 2 camas,317555784,Victoria BW,,Hallandale Beach,25.98675,-80.12399,Entire home/apt,131,1,3,2024-11-07,1.15,71,179,3,
1178933984250138916,Amazing studio on Beachwalk,317555784,Victoria BW,,Hallandale Beach,25.98709,-80.12379,Entire home/apt,176,1,12,2024-12-08,1.86,71,180,12,
1178937219494389882,Estudio con servicio de playa,317555784,Victoria BW,,Hallandale Beach,25.98535,-80.12347,Entire home/apt,131,1,9,2024-12-16,1.63,71,179,9,
1178941332242725594,Studio with beach service,317555784,Victoria BW,,Hallandale Beach,25.985942,-80.1227067,Entire home/apt,131,1,12,2024-11-30,2.00,71,179,12,
1178942815512121190,Apartment Studio BeachWalk Resort,317555784,Victoria BW,,Hallandale Beach,25.98525,-80.12303,Entire home/apt,144,1,6,2024-10-27,1.49,71,179,6,
1178947575308095313,Modern  Fort  Lauderdale Home near airport/Cruise,246215248,Daniel,,Fort Lauderdale,26.13244,-80.1677,Entire home/apt,258,1,47,2024-12-23,7.42,1,294,47,
1178950275707737772,Apartment Studio BeachWalk Resort,317555784,Victoria BW,,Hallandale Beach,25.98549,-80.12315,Entire home/apt,153,1,6,2024-12-01,1.40,71,175,6,
1178958848895081662,Apartment Studio BeachWalk c/ Beach Service,317555784,Victoria BW,,Hallandale Beach,25.98555,-80.12315,Entire home/apt,159,1,11,2024-12-16,1.99,71,176,11,
1178959879835648475,The best studio in Beachwalk,317555784,Victoria BW,,Hallandale Beach,25.98681,-80.12244,Entire home/apt,143,1,11,2024-12-01,2.00,71,148,11,
1178963848647092770,Apartment Stuido BeachWalk Resort,317555784,Victoria BW,,Hallandale Beach,25.98668,-80.12314,Entire home/apt,139,1,10,2024-12-09,1.75,71,171,10,
1178971118765326104,Cozy Apartment at HBeach House,309740603,Tempo,,Hollywood,25.98792,-80.12052,Entire home/apt,310,3,2,2024-11-14,0.50,18,127,2,
1178974641690130789,Apartment 2b/1b BeachWalk Resort,317555784,Victoria BW,,Hallandale Beach,25.98485,-80.12308,Entire home/apt,133,1,9,2024-12-09,1.44,71,173,9,
1178975073292400998,Luxury stay with easy access to all major points,583464003,Ousha,,North Lauderdale,26.21354,-80.23431,Entire home/apt,150,1,14,2024-12-22,2.26,1,265,14,
1178981375827791514,Amazing Studio With Beach Service,317555784,Victoria BW,,Hallandale Beach,25.98668,-80.12363,Entire home/apt,131,1,8,2024-10-27,1.40,71,179,8,
1179057785735005609,1B/1B Apartment in Miami Beach,317555784,Victoria BW,,Hallandale Beach,25.98709,-80.12351,Entire home/apt,179,1,6,2024-12-15,1.15,71,180,6,
1179062987668073730,1B/1B Apartment in Miami Beach,317555784,Victoria BW,,Hallandale Beach,25.98717,-80.12312,Entire home/apt,248,1,2,2024-12-15,0.41,71,362,2,
1179067042948325823,Full Pool and Beach Apartment,317555784,Victoria BW,,Hollywood,25.98658,-80.12209,Entire home/apt,204,1,9,2024-12-01,1.97,71,361,9,
1179071849039595912,Hallandale Entire Apartment,317555784,Victoria BW,,Hallandale Beach,25.98575,-80.12363,Entire home/apt,179,1,1,2024-06-30,0.17,71,365,1,
1179075453847692395,Apartment Miami Beach 1B/1B,317555784,Victoria BW,,Hallandale Beach,25.98684,-80.1222,Entire home/apt,179,1,2,2024-12-10,0.39,71,365,2,
1179084789066735437,Apartment Miami Beach 1B/1B,317555784,Victoria BW,,Hallandale Beach,25.98498,-80.12223,Entire home/apt,180,1,3,2024-08-12,0.58,71,175,3,
1179088561744997606,Apartment Miami Beach 1B/1B,317555784,Victoria BW,,Hallandale Beach,25.98684,-80.12217,Entire home/apt,179,1,4,2024-12-11,0.79,71,180,4,
1179101059027839389,Apartment Miami Beach 1B/1B,317555784,Victoria BW,,Hallandale Beach,25.98538,-80.12242,Entire home/apt,179,1,2,2024-12-07,0.79,71,180,2,
1179272016073714271,Rustic Retreats: Modern 1BR for 4 guests in FLL,437063365,Stay,,Fort Lauderdale,26.10709,-80.14332,Entire home/apt,88,1,6,2024-10-21,1.00,13,363,6,
1179374955804728467,Aqua Breeze Villa with King Bed,44021134,Jerry Osborne,,Hollywood,26.0195,-80.14106,Entire home/apt,304,2,14,2024-12-02,2.35,18,353,14,
1179390545943311506,Aqua Breeze Suite with Free Parking,44021134,Jerry Osborne,,Hollywood,26.01814,-80.13979,Entire home/apt,154,2,8,2024-12-11,1.64,18,359,8,
1179394465048458116,Aqua Breeze Retreat with Free Parking,44021134,Jerry Osborne,,Hollywood,26.01876,-80.14095,Entire home/apt,114,2,2,2024-10-15,0.61,18,356,2,
1179475155149069209,Sunshine Outlook - Private Bedroom/Shared Bath,284492031,Edward,,Fort Lauderdale,26.15418,-80.1858,Private room,,1,35,2024-12-22,6.29,2,0,35,
1179756641809157810,Stylish 2BR with Pool & Modern Amenities,582165982,Rorydel,,Fort Lauderdale,26.1026,-80.13053,Entire home/apt,178,1,1,2024-12-18,1,65,350,1,
1179797061492318422,Hyde beach 2beds ocean view,483609820,Baltazar,,Hollywood,25.986786393031764,-80.1184057071805,Entire home/apt,230,3,1,2024-07-21,0.19,1,124,1,
1179857093867294638,Cozy 2BR with Pool & Patio,582165982,Rorydel,,Fort Lauderdale,26.10293,-80.13117,Entire home/apt,200,1,0,,,65,330,0,
1179857745129764435,Cozy 2BR with Pool & Modern Amenities,582165982,Rorydel,,Fort Lauderdale,26.10421,-80.13084,Entire home/apt,200,1,1,2024-09-02,0.26,65,357,1,
1179859304215677032,Cozy 1BR with Pool & Full Amenities,582165982,Rorydel,,Fort Lauderdale,26.10479,-80.13059,Entire home/apt,149,1,0,,,65,335,0,
1179859842548997204,Renovated 1BR with Pool & Modern Amenities,582165982,Rorydel,,Fort Lauderdale,26.10242,-80.12908,Entire home/apt,149,1,1,2024-10-11,0.39,65,339,1,
1179862698057877469,Chic 1BR with Pool & Modern Amenities,582165982,Rorydel,,Fort Lauderdale,26.10431,-80.13107,Entire home/apt,149,1,3,2024-10-09,0.53,65,345,3,
1179863231753577781,Modern 1BR Oasis: Pool & Chic Details,582165982,Rorydel,,Fort Lauderdale,26.10316,-80.13096,Entire home/apt,149,1,0,,,65,351,0,
1179865793912989516,Fully Furnished 1BR with Pool & Modern Amenities,582165982,Rorydel,,Fort Lauderdale,26.10316,-80.13025,Entire home/apt,148,1,7,2024-10-30,1.41,65,342,7,
1179866631824817644,Stylish 1BR with Pool & Modern Amenities,582165982,Rorydel,,Fort Lauderdale,26.10254,-80.12939,Entire home/apt,149,1,8,2024-12-15,1.53,65,333,8,
1179867263508664501,Stylish 1BR with Pool & Modern Amenities,582165982,Rorydel,,Fort Lauderdale,26.10459,-80.1308,Entire home/apt,149,1,8,2024-10-27,1.40,65,347,8,
1179867875103866708,Trendy 1BR: Pool & Modern Features,582165982,Rorydel,,Fort Lauderdale,26.10449,-80.12928,Entire home/apt,147,1,4,2024-10-25,0.70,65,329,4,
1179868978473203177,Elegant 1BR: Pool & Modern Features,582165982,Rorydel,,Fort Lauderdale,26.10455,-80.12962,Entire home/apt,147,1,0,,,65,330,0,
1180431281748951736,"Stylish Luxe Townhouse 
Hardrock",407339459,Emmanuella,,Dania Beach,26.063208766221866,-80.19876703619957,Entire home/apt,244,4,0,,,1,74,0,
1180541696111335678,Hard Rock 9 min* Pool*Arcade*Mini Golf*Sleeps 13,427145328,Itmg,,Pembroke Pines,26.00393,-80.21978,Entire home/apt,878,1,11,2024-11-18,1.76,1,319,11,
1180545009071128063,Apartment Private Entrance,583872423,Amy Shuang,,Hollywood,26.02711,-80.15629,Entire home/apt,72,1,0,,,2,365,0,
1180594404340781350,Dal's Delight,464926697,Darrell,,North Lauderdale,26.226700865126954,-80.22181157022715,Entire home/apt,131,2,9,2024-12-24,1.42,1,206,9,
1181184152853033379,Steps from the beach! Deerfield Beach Bungalow,584045144,Lance,,Deerfield Beach,26.315377355344502,-80.07854770793455,Entire home/apt,285,2,8,2024-11-29,1.30,3,299,8,
1181228456902174241,Beachwalk Resort - Great View!,475172949,Maria,,Hallandale Beach,25.9859432,-80.1334965,Entire home/apt,80,1,1,2024-07-07,0.17,4,174,1,
1181231309084402658,Luxury Studio W/ a Quiet Courtyard View-CS67,361398579,Cielo Stays,,Hollywood,26.01743,-80.1165,Entire home/apt,278,1,2,2024-07-31,0.33,41,349,2,
1181235682102156597,1 Bedroom Apt with Amazing View!,475172949,Maria,,Hallandale Beach,25.98692,-80.13319,Entire home/apt,130,1,0,,,4,197,0,
1181237464093422083,2 Bedroom Apt with Amazing View,475172949,Maria,,Hallandale Beach,25.98517,-80.13385,Entire home/apt,220,1,12,2024-11-25,2.00,4,157,12,
1181328595411653616,La Bella vida 2,495415669,Anabell,,Fort Lauderdale,26.09678,-80.13755,Entire home/apt,99,1,17,2024-12-16,2.85,7,340,17,
1181337327176247227,La Bella vida 3,495415669,Anabell,,Fort Lauderdale,26.09886,-80.1379,Entire home/apt,99,1,17,2024-12-01,2.82,7,320,17,
1181387285383008169,The Fairway,1295635,Heidy,,Fort Lauderdale,26.10178,-80.18665,Entire home/apt,193,1,48,2024-12-09,8.04,4,137,48,
1181390067214092179,Home with rooms for rent,489771765,Harold,,Hollywood,26.0272,-80.22122,Private room,65,1,4,2024-07-13,0.66,2,364,4,
1181505050515164840,Villa BayView 3B/3Bath Pool garage  Wi-Fi 8 guests,896095,Pmi Matching Property,,Oakland Park,26.18209,-80.12085,Entire home/apt,398,2,0,,,15,249,0,
1181626962481227558,Welcome to my house,504171045,Mohammad,,Miramar,25.96549,-80.29696,Private room,90,1,0,,,1,269,0,
1181696299200246806,Stylish Studio Haven - Near the Beach- Pool Access,435871016,Mariano,,Fort Lauderdale,26.14004,-80.12277,Entire home/apt,145,1,0,,,22,288,0,
1181749642540411753,Cómodo apartamento sobre el mar,577870674,Pablo,,Hallandale Beach,25.98711,-80.11774,Entire home/apt,313,5,1,2024-10-20,0.44,6,309,1,
1181756740645413538,Expansive and Trendy 2BR/1Bath Apt w/ Pool  Access,435871016,Mariano,,Fort Lauderdale,26.13921,-80.12336,Entire home/apt,199,1,7,2024-10-29,1.21,22,313,7,
1181769573788956041,"Stylish, Affordable 1 Bedroom Apt with Pool Access",435871016,Mariano,,Fort Lauderdale,26.1401,-80.12364,Entire home/apt,171,1,4,2024-11-08,0.74,22,273,4,
1181796893330201749,Spacious FTL Home 15 Mins Beach,136942089,Moises,,Fort Lauderdale,26.11907,-80.18761,Entire home/apt,260,28,0,,,2,140,0,
1181815188872750283,Relaxing Retreat 2BR Oasis w/ Pool and Outdoor BBQ,526554954,Ismary,,Pembroke Pines,26.005776,-80.21654989999999,Entire home/apt,368,1,15,2024-12-16,2.47,3,320,15,
1181865230793527511,Spacious 3BR Retreat w/ Hot Tub Oakland Park,90133970,Jason,,Oakland Park,26.1735148,-80.1218657,Entire home/apt,279,2,5,2024-11-10,0.91,1,305,5,
1181887698854025781,Habitación cerca playa,584243281,Eserish G,,Fort Lauderdale,26.134591,-80.1511853,Private room,56,1,0,,,1,89,0,
1181891044010759486,Departamento sobre el mar 8R,550669078,Roberto,,Hollywood,25.98819325445696,-80.11838614232788,Entire home/apt,220,4,0,,,6,154,0,
1181901022999254614,Comfortable 2BD/2 BR Lake Ridge Apt with Patio,435871016,Mariano,,Fort Lauderdale,26.14006,-80.12267,Entire home/apt,221,1,13,2024-12-06,2.65,22,297,13,
1181924743222987797,Departamento sobre el mar QD,550669078,Roberto,,Hollywood,25.98991,-80.11919,Entire home/apt,185,4,0,,,6,335,0,
1181974057100063330,Departamento sobre el mar,550669078,Roberto,,Hollywood,25.98805,-80.1187,Entire home/apt,180,4,0,,,6,258,0,
1181994747393779929,Departamento sobre el mar CA,550669078,Roberto,,Hollywood,25.98972,-80.11743,Entire home/apt,175,4,0,,,6,326,0,
1181998695330437695,Tucker at Palm Trace Landings | 2 Bedroom in Davie,567045305,Tucker,,Davie,26.0847682,-80.2276763,Entire home/apt,242,1,88,2024-12-21,15.17,2,295,88,
1182002568076071946,Tucker at Palm Trace Landings | 3 Bedroom in Davie,567045305,Tucker,,Davie,26.0847682,-80.2276763,Entire home/apt,308,1,24,2024-11-29,4.14,2,295,24,
1182017933663394951,St. Maurice Beach Inn,584299481,Andrew,,Hollywood,26.018188228374612,-80.11574738650819,Private room,359,3,0,,,1,252,0,
1182026019153350840,Departamento sobre el mar OU,550669078,Roberto,,Hollywood,25.99015,-80.11889,Entire home/apt,180,1,0,,,6,307,0,
1182244998522086560,Beach Blvd- Steps to the sand,577596873,Larry,,Fort Lauderdale,26.13614,-80.10504,Entire home/apt,238,2,9,2024-12-05,1.70,3,289,9,
1182261163007285821,114 Yards from the sand,375959355,MOrey,,Deerfield Beach,26.30965,-80.07674,Entire home/apt,129,3,2,2024-12-08,0.38,3,68,2,
